No,Title,Image,Rating,ProdLink,TotalReviews,Price,OrgPrice,CouponsDesc,CouponsSummery,CouponPrice,PercentReduction,id
420,"Newest 2022 HP 15.6"" FHD Micro-Edge Laptop, AMD Ryzen 5 5500U 6-core(Beat i7-1160G7, up to 4GHz), 16GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, WiFi, HDMI, Fast Charge, Windows 11, w/3in1 Accessories",https://m.media-amazon.com/images/I/71CeaGJHH+L._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg16_1?ie=UTF8&adId=A04027882LF8R1L6QNB0C&qualifier=1651286722&id=4124432404207294&widgetName=sp_mtf&url=%2FHP-Micro-Edge-i7-1160G7-Graphics-Accessories%2Fdp%2FB09MLNG7Q7%2Fref%3Dsr_1_371_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286722%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-371-spons%26psc%3D1,119.0,699.99,699.99,FREE Shipping by Amazon,,699.99,0.0,420
413,"HP Envy 17.3"" FHD Touchscreen Business Laptop, Intel Core i7-1165G7, Windows 10 Pro, 16GB RAM, 512GB SSD+1TB HDD, Backlit Keyboard, NVIDIA GeForce MX450, Long Battery Life,32GB Durlyfish USB Card",https://m.media-amazon.com/images/I/71ycDYEIVaL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-Envy-Touchscreen-i7-1165G7-Durlyfish/dp/B09WTL7Y18/ref=sr_1_363?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286722&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-363,2.0,1349.0,1349.0,,,1349.0,0.0,413
357,"2021 HP Pavilion 14 Inch HD Touchscreen Laptop, AMD Ryzen 3 3250U up tp 3.5 GHz, 8GB DDR4 RAM, 128GB SSD, HDMI, Webcam, USB-C, HDMI, Wi-Fi, Ethernet, Bluetooth, Win10 S, Silver + TiTac Card",https://m.media-amazon.com/images/I/713tSsJm5kL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-14-Inch-Touchscreen-Bluetooth/dp/B09L6JMHMK/ref=sr_1_317?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-317,10.0,449.99,449.99,FREE Shipping by Amazon,,449.99,0.0,357
414,"2022 Newest HP Chromebook 11A G8 Education Edition, 11.6"" HD Laptop for Business and Student, AMD A4-9120C(up to 2.4GHz), 4GB Memory, 32GB eMMC, Webcam, USB-C, WiFi , Bluetooth, Chrome OS, JVQ MP",https://m.media-amazon.com/images/I/71vrHZerD3L._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-Chromebook-G8-Education-Bluetooth/dp/B09WNJVGBZ/ref=sr_1_364?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286722&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-364,67.0,169.0,169.0,FREE Shipping by Amazon,,169.0,0.0,414
415,"2021 Newest HP 14 inch Thin Light HD Laptop Computer, Intel Celeron N4000 up to 2.6 GHz, 4GB DDR4, 64GB eMMC, WiFi , Webcam, 1-Year Office 365, Up 11 Hours, Windows 10 S, Pink + MarxsolCables",https://m.media-amazon.com/images/I/81RlbfHB2NL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-14-inch-Computer-Celeron/dp/B092FXJM54/ref=sr_1_365?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286722&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-365,62.0,299.0,299.0,FREE Shipping by Amazon,Price may vary by color,299.0,0.0,415
363,"2021 Newest HP Laptop Computer, 15.6"" HD Display,Intel Pentium Dual-core N5000 Upto 2.7 GHz, 8GB DDR4 RAM, 128GB SSD, HD Webcam, HDMI, Bluetooth, WiFi, Win10 S, 10+ Hours Battery, w/Hubxcel Cables",https://m.media-amazon.com/images/I/8199l2076fL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-Laptop-15-6-Dual-core-Bluetooth/dp/B0971LP1JF/ref=sr_1_324?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-324,84.0,419.0,419.0,FREE Shipping by Amazon,,419.0,0.0,363
362,"Newest HP 17 Laptop, 17.3"" HD+ Display, 11th Gen Intel Core i3-1115G4 Processor, 32GB RAM, 1TB PCIe SSD, Webcam, Bluetooth, HDMI, RJ-45, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/81TmwRunqxL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg14_1?ie=UTF8&adId=A02400751H8O90966JWTT&url=%2FHP-Display-i3-1115G4-Processor-Bluetooth%2Fdp%2FB09V5PM2J6%2Fref%3Dsr_1_323_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286694%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-323-spons%26psc%3D1&qualifier=1651286694&id=8589289718947258&widgetName=sp_mtf,34.0,609.0,609.0,Save 14%,,609.0,0.0,362
361,"2022 Newest HP Notebook Laptop, 15.6"" HD Touchscreen, Intel Core i5-1135G7, 12GB DDR4 RAM, 1TB PCIe SSD, Wi-Fi, Backlit KB, Bluetooth, HDMI, Webcam, RJ-45, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/610VAejRg3L._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg14_1?ie=UTF8&adId=A099826038VJJQEB15FRN&url=%2FHP-Notebook-Touchscreen-i5-1135G7-Bluetooth%2Fdp%2FB09VVTLDGR%2Fref%3Dsr_1_322_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286694%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-322-spons%26psc%3D1&qualifier=1651286694&id=8589289718947258&widgetName=sp_mtf,9.0,779.0,779.0,,,779.0,0.0,361
360,"2022 Newest HP Pavilion x360 14"" Touchscreen 2 in 1 Laptop, Intel Core i5-1135G7 (Beat i7-1065G7) Processor, 16GB RAM, 1TB PCle SSD, Intel Iris Xe Graphics, Windows 11 W/GM Accessories",https://m.media-amazon.com/images/I/61xTrkJBAwL._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-Pavilion-Touchscreen-i5-1135G7-Accessories/dp/B09ND6JY62/ref=sr_1_320?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-320,61.0,888.99,888.99,FREE Shipping by Amazon,,888.99,0.0,360
358,HP EliteBook Folio 1040 G3 Intel Core i5-6300U 16GB DDR4 Memory 256GB SSD - 14 QHD Non-Touch - 802.11AC Webcam HDMI Fingerprint Windows 10 Pro (Renewed),https://m.media-amazon.com/images/I/6129b9Y0gJL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-EliteBook-Folio-i5-6300U-Memory/dp/B09NC1WPXF/ref=sr_1_318?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-318,2.0,328.99,328.99,FREE Shipping by Amazon,-14%,328.99,0.0,358
356,"HP Newest 17t Laptop, 17.3'' HD+ Touchscreen, Intel Core i7-1165G7 Processor, 64GB DDR4 RAM, 1TB SSD + 1TB HDD, Backlit Keyboard, Wi-Fi 6, Webcam, HDMI, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/61ttMfzAhtL._AC_UY218_.jpg,4.2 out of 5 stars,https://www.amazon.com/HP-Touchscreen-i7-1165G7-Processor-Keyboard/dp/B09VVHXLDL/ref=sr_1_316?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-316,44.0,1289.0,1289.0,,,1289.0,0.0,356
419,"Newest HP 15.6"" FHD Touchscreen Laptop, AMD R7-4700U (Octa-Core), 16GB DDR4 RAM, 512GB SSD, Numeric Keypad, WiFi, Bluetooth, Windows10 in S Mode, Silver, TSBEAU 4-Port USB Hub + USB LED Light",https://m.media-amazon.com/images/I/81t1HvhJrwL._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg16_1?ie=UTF8&adId=A002037035X9PJS72YGT&qualifier=1651286722&id=4124432404207294&widgetName=sp_mtf&url=%2FHP-Touchscreen-Octa-Core-Bluetooth-Windows10%2Fdp%2FB091XV73FD%2Fref%3Dsr_1_370_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286722%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-370-spons%26psc%3D1,4.0,769.0,769.0,FREE Shipping,,769.0,0.0,419
355,"HP 15t-dw 15.6” Laptop with Touch HD IPS WLED Backlit Display 11th Gen (Intel i7-1165G7 4-Core, 16GB RAM, 512GB PCIe SSD, Intel Iris Xe, (1366x768), AC WiFi, BT, Webcam, SD Card, W11 Pro) w/Hub",https://m.media-amazon.com/images/I/71U7pL2EA5S._AC_UY218_.jpg,4.2 out of 5 stars,https://www.amazon.com/HP-Backlit-Display-i7-1165G7-1366x768/dp/B097GZY3P7/ref=sr_1_315?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-315,35.0,835.0,835.0,,-7%,835.0,0.0,355
416,"Newest 2022 HP Envy 17.3 IPS & FHD Touch Laptop 11th Gen (Intel i5-1135G7 4-Core, 16GB RAM, 1TB PCIe SSD, Intel Iris Xe , (1920x1080),FP Reader, Backlit KB, WiFi 6,BT 5.2,Win11H w/Hub, Natural silver",https://m.media-amazon.com/images/I/81lUA6Kxl0L._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-i5-1135G7-1920x1080-Backlit-Natural/dp/B09LRKNS95/ref=sr_1_366?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286722&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-366,5.0,1029.0,1029.0,,,1029.0,0.0,416
354,"2021 HP Stream 14 HD Thin and Light Laptop, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC, HDMI, Webcam, WiFi, Bluetooth, Windows 10 S, Rose Pink With SAM- (Renewed)",https://m.media-amazon.com/images/I/71SR3JaVu9L._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-Celeron-Processor-Bluetooth-Windows/dp/B08YY9QYHT/ref=sr_1_314?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-314,64.0,193.0,193.0,FREE Shipping,-49%,193.0,0.0,354
417,"2022 Newest HP 17z Notebook Laptop, 17.3’’ HD+ Touchscreen, AMD Ryzen 5 5500U Hexa-Core Processor, 32GB RAM, 1TB SSD, Wi-Fi 6, Bluetooth, Webcam, HDMI, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/61YBzYA3vOL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-17z-Touchscreen-Hexa-Core-Processor/dp/B09RGDJP6P/ref=sr_1_367?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286722&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-367,9.0,899.0,899.0,,,899.0,0.0,417
353,"2022 HP Envy x360 2-in-1 Laptop, 15.6"" FHD IPS Touch-Screen, Intel Core i5-1135G7(>i7-1065G7), Thunderbolt 4, Intel Iris Xe Graphics, Wi-Fi 6, Fingerprint, HP Fast Charge (16GB RAM | 512GB SSD)",https://m.media-amazon.com/images/I/71VQtiQ8puL._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/HP-Touch-Screen-i5-1135G7-Thunderbolt-Fingerprint/dp/B09V6QZP38/ref=sr_1_313?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-313,5.0,859.99,859.99,FREE Shipping by Amazon,,859.99,0.0,353
352,"HP 17 Business Laptop Computer, 11th Gen Intel Core i3-1115G4, 17.3"" FHD Display, Windows 10 Pro, 16GB RAM, 1TB HDD, WiFi, Bluetooth, Webcam, HDMI, 32GB Durlyfish USB Card",https://m.media-amazon.com/images/I/711cjgytC9L._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-17-i3-1115G4-Bluetooth-Durlyfish/dp/B09V47GGH2/ref=sr_1_317?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286694&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-317,2.0,649.0,649.0,,,649.0,0.0,352
418,"Newest HP 14 inch HD Display Laptop for Business or Student, AMD Ryzen 3 3250U, 8GB DDR4 RAM, 128GB SSD + 1TB HDD, WiFi, Bluetooth, HDMI, Windows 10",https://m.media-amazon.com/images/I/71ksFnIM4sS._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-14-Laptop-Business-Bluetooth/dp/B08PFG8JSC/ref=sr_1_368?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286722&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-368,121.0,469.99,469.99,FREE Shipping by Amazon,,469.99,0.0,418
274,"HP 15.6"" HD Micro-Edge Laptop, Intel 4-Core Pentium Silver N5030 up to 3.10 GHz, 16GB RAM, 256GB SSD, Webcam, USB-C, Ethernet, Numberpad, HDMI, Myrtix Wireless Mouse, Win 10 Home S",https://m.media-amazon.com/images/I/61E1bwmmizS._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg11_1?ie=UTF8&adId=A02022711BY8A5HB3NU19&qualifier=1651286634&id=3812778791810355&widgetName=sp_mtf&url=%2FHP-Micro-Edge-Ethernet-Numberpad-Wireless%2Fdp%2FB095X6CBJY%2Fref%3Dsr_1_250_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286634%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-250-spons%26psc%3D1,21.0,479.99,479.99,FREE Shipping,,479.99,0.0,274
0,"HP Pavilion 17.3-inch IPS FHD Laptop (2022 Model), Intel Core i5-1135G7 (Beats i7-1065G7), Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Long Battery Life, Webcam, Windows 11",https://m.media-amazon.com/images/I/71B71IA8sGL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_electronics_sr_pg1_1?ie=UTF8&adId=A0092254UO7UNKC03N4N&qualifier=1651286493&id=2790180144741603&widgetName=sp_atf&url=%2FHP-Pavilion-17-3-inch-i5-1135G7-i7-1065G7%2Fdp%2FB09LF29XZG%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286493%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-1-spons%26psc%3D1%26smid%3DA2HR3WADFB8IU9,149.0,849.0,849.0,FREE Shipping by Amazon,,849.0,0.0,0
272,"Newest HP Envy Laptop, 17.3"" Full HD Touchscreen, Intel Core i7-1165G7 Processor, NVIDIA GeForce MX450 Graphics, 16GB DDR4 RAM, 1TB PCIe NVMe SSD, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/714zmP9PoUL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-Envy-Touchscreen-i7-1165G7-Processor/dp/B09X2C2ZJQ/ref=sr_1_247?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286634&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-247,10.0,1299.0,1299.0,,,1299.0,0.0,272
78,"2022 Newest HP Notebook Laptop, 15.6"" Full HD 1080P Non-Touch Display, 11th Gen Intel Core i3-1115G4 Processor, 16GB DDR4 RAM, 256GB PCIe SSD, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Silver",https://m.media-amazon.com/images/I/61EdvVyXX2L._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-Non-Touchscreen-i5-1035G1-Processor-Mousepad/dp/B087QPRGWS/ref=sr_1_63?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-63,170.0,579.0,579.0,,,579.0,0.0,78
90,"2022 Newest HP 17.3"" HD+ Display, 11th Gen Intel Core i3-1115G4(Up to 4.1GHz, Beat i5-1030G7), 16GB DDR4 RAM, 1TB HDD+256GB PCIe SSD, Bluetooth, HDMI, Webcam, Windows 11, Silver, w/ 3in1 Accessories",https://m.media-amazon.com/images/I/61S+-V9lowL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg4_1?ie=UTF8&adId=A1015519WMOYDA39VVIQ&qualifier=1651286543&id=8068851128103038&widgetName=sp_atf_next&url=%2FHP-i3-1115G4-i5-1030G7-Bluetooth-Accessories%2Fdp%2FB09NLX2SMP%2Fref%3Dsr_1_74_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286543%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-74-spons%26psc%3D1,65.0,599.0,599.0,Save 5%,,599.0,0.0,90
89,"[Windows 11] HP Pavilion 15 Laptop Computer, 15.6"" FHD Touchscreen, Intel Quad-Core i7-1195G7 up to 5.0GHz, 16GB DDR4 RAM, 512GB PCIe SSD, WiFi 6, Bluetooth 5.2, Backlit Keyboard, 64GB Flash Stylus",https://m.media-amazon.com/images/I/81FQOMIaxIL._AC_UY218_.jpg,4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg4_1?ie=UTF8&adId=A03252571K54MF1BLP57I&qualifier=1651286543&id=8068851128103038&widgetName=sp_atf_next&url=%2FHP-Pavilion-15-Touchscreen-Quard-Core%2Fdp%2FB08HV64XSD%2Fref%3Dsr_1_73_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286543%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-73-spons%26psc%3D1,18.0,959.0,959.0,FREE Shipping by Amazon,,959.0,0.0,89
88,"2022 Newest HP Pavilion 17 Laptop, 17.3"" HD+ Touchscreen Screen, AMD Ryzen 3 5300U(Beats i7-8265U), 16 GB RAM, 512GB PCIe NVMe SSD, Long Battery Life, Webcam, Mics, WiFi, Windows 10 Home, Rose Gold",https://m.media-amazon.com/images/I/81Gc9hiwkeL._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A04559683NIV1PM4WXGL4&url=%2FHP-Pavilion-17-Touchscreen-i7-8265U%2Fdp%2FB09NMJNYNY%2Fref%3Dsr_1_73_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286529%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-73-spons%26psc%3D1%26smid%3DA2HR3WADFB8IU9&qualifier=1651286529&id=5741902930458055&widgetName=sp_btf,26.0,679.99,679.99,FREE Shipping by Amazon,,679.99,0.0,88
87,"2022 HP Pavilion 17.3-inch IPS FHD Laptop, Intel Quad Core i5-1135G7 (Beats i7-1065G7,Upto 4.2GHz), Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD,Backlit Keyboard, WiFi 5,Webcam, Windows 11+HubxcelCables",https://m.media-amazon.com/images/I/81YRfW97J1L._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A0038678115WNVQFYQHI1&url=%2FHP-Pavilion-17-3-inch-i5-1135G7-HubxcelCables%2Fdp%2FB09QV5N4T4%2Fref%3Dsr_1_72_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286529%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-72-spons%26psc%3D1&qualifier=1651286529&id=5741902930458055&widgetName=sp_btf,19.0,869.0,869.0,FREE Shipping,,869.0,0.0,87
86,"2022 HP Pavilion 17 Laptop, 17.3"" HD+ Anti-Glare Display, 11th Gen Intel Core i3-1115G4, 16GB RAM, 256 GB PCIe SSD, Wireless-AC, Webcam, Long Battery Life, Windows 11, Silver (Latest Model)",https://m.media-amazon.com/images/I/81y-IYthAyL._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/HP-17-Anti-Glare-i3-1115G4-Wireless-AC/dp/B09MMN6F1S/ref=sr_1_71?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-71,28.0,599.99,599.99,FREE Shipping by Amazon,,599.99,0.0,86
85,"2022 Newest HP Pavilion 15.6 FHD Touchscreen Laptop, 11th Gen Intel 4-Core i7-1165G7(up to 4.7GHz), 16GB RAM, 1TB PCIe SSD, Iris Xe Graphics, Backlit-KB, Audio by B&O, WiFi 6, HDMI, Numpad, Win11",https://m.media-amazon.com/images/I/61ud2SniQSL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-Pavilion-Touchscreen-i7-1165G7-Backlit-KB/dp/B09SHPQHWF/ref=sr_1_70?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-70,9.0,939.0,939.0,FREE Shipping,,939.0,0.0,85
83,"2021 Newest HP 15.6 FHD IPS Flagship Laptop, 11th Gen Intel 4-Core i5-1135G7(Up to 4.2GHz, Beat i7-1060G7), 16GB RAM, 256GB PCIe SSD, Iris Xe Graphics, Bluetooth, WiFi, Win11,w/GM Accessories",https://m.media-amazon.com/images/I/81-O6maZmjL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-i5-1135G7-i7-1060G7-Fingerprint-Accessories/dp/B08VNPGSF6/ref=sr_1_68?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-68,111.0,649.0,649.0,FREE Shipping by Amazon,,649.0,0.0,83
82,"2022 HP Pavilion 17.3-inch IPS FHD Laptop, Intel Quad Core i5-1135G7 (Beats i7-1065G7,upto 4.2GHz), Iris Xe Graphics, 16GB RAM, 512GB PCIe SSD,Backlit Keyboard, WiFi 5,Webcam, Windows 11+HubxcelCables",https://m.media-amazon.com/images/I/81YRfW97J1L._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/HP-Pavilion-17-3-inch-i5-1135G7-HubxcelCables/dp/B09QTQ65HD/ref=sr_1_67?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-67,19.0,689.0,689.0,FREE Shipping,,689.0,0.0,82
80,"HP Envy 17.3"" FHD Touchscreen Business Laptop, Intel Core i7-1165G7, Windows 11 Pro, 64GB RAM, 2TB SSD, NVIDIA GeForce MX450, Backlit Keyboard, Long Battery Life,32GB Durlyfish USB Card",https://m.media-amazon.com/images/I/71yfF1m9qcL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-Envy-Touchscreen-i7-1165G7-Durlyfish/dp/B09WTZRV9Z/ref=sr_1_65?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-65,3.0,1799.0,1799.0,,,1799.0,0.0,80
77,"Newest HP Pavilion 15.6 FHD IPS Touchscreen Laptop, 11th Gen Intel Core i7-1165G7, 16GB DDR4 RAM, 1024GB SSD, Intel Iris Xe Graphics, Backlit Keyboard, WiFi, Long Battery Life, Windows 11, Silver",https://m.media-amazon.com/images/I/71YeTYJ48HL._AC_UY218_.jpg,4.9 out of 5 stars,https://www.amazon.com/HP-Pavilion-Touchscreen-i7-1165G7-Graphics/dp/B09NY4QR9W/ref=sr_1_62?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286529&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-62,11.0,885.99,885.99,,,885.99,0.0,77
128,"HP Pavilion 15 Laptop, 15.6"" HD Micro-Edge Display, 11th Gen Intel Core i3-1115G4 Processor (Beats i7-7500U), 16 GB RAM, 1 TB PCIe SSD, WiFi, HDMI, Up to 11 Hours Battery Life, Windows 10",https://m.media-amazon.com/images/I/81Qg-peUbjL._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-Laptop-Micro-Edge-i3-1115G4-Processor/dp/B09NLSJMVB/ref=sr_1_102?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-102,219.0,599.99,599.99,FREE Shipping by Amazon,,599.99,0.0,128
